timestamp,user_id,position_x,value_prop_id,position_y,was_clicked,views_last_3_weeks,clicks_count,payments_last_3_weeks,total_amount_last_3_weeks
2020-11-23,46367,2,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,3379,0,prepaid,0.0,False,1.0,0.0,1.0,0
2020-11-23,60582,0,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,60582,1,transport,0.0,False,0.0,0.0,0.0,0
2020-11-23,60582,2,point,0.0,False,0.0,0.0,1.0,0
2020-11-23,60582,3,cellphone_recharge,0.0,False,0.0,0.0,0.0,0
2020-11-23,38274,0,credits_consumer,0.0,False,0.0,0.0,0.0,0
2020-11-23,38274,1,prepaid,0.0,False,0.0,0.0,2.0,0
2020-11-23,38274,2,transport,0.0,False,0.0,0.0,1.0,0
2020-11-23,38274,3,cellphone_recharge,3.0,True,0.0,0.0,2.0,0
2020-11-23,49268,0,transport,0.0,False,0.0,0.0,0.0,0
2020-11-23,49268,1,credits_consumer,0.0,False,0.0,0.0,0.0,0
2020-11-23,49268,2,cellphone_recharge,0.0,False,0.0,0.0,2.0,0
2020-11-23,26727,0,transport,0.0,False,0.0,0.0,0.0,0
2020-11-23,26727,1,point,1.0,True,0.0,0.0,0.0,0
2020-11-23,26727,2,link_cobro,0.0,False,0.0,0.0,0.0,0
2020-11-23,26727,3,send_money,0.0,False,0.0,0.0,0.0,0
2020-11-23,49001,0,link_cobro,0.0,False,1.0,1.0,3.0,0
2020-11-23,49001,1,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,49001,2,prepaid,0.0,False,0.0,0.0,1.0,0
2020-11-23,49001,3,transport,0.0,False,2.0,0.0,0.0,0
2020-11-23,78675,0,point,0.0,False,1.0,0.0,0.0,0
2020-11-23,78675,1,send_money,0.0,False,1.0,0.0,0.0,0
2020-11-23,78675,2,prepaid,2.0,True,1.0,0.0,0.0,0
2020-11-23,2450,0,link_cobro,0.0,False,0.0,0.0,2.0,0
2020-11-23,2450,1,send_money,1.0,True,0.0,0.0,0.0,0
2020-11-23,2450,2,prepaid,0.0,False,0.0,0.0,2.0,0
2020-11-23,2450,3,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,88270,0,transport,0.0,False,1.0,0.0,1.0,0
2020-11-23,88270,1,link_cobro,0.0,False,3.0,1.0,1.0,0
2020-11-23,69431,0,send_money,0.0,True,0.0,0.0,0.0,0
2020-11-23,99069,0,prepaid,0.0,False,0.0,0.0,1.0,0
2020-11-23,99069,1,cellphone_recharge,0.0,False,0.0,0.0,0.0,0
2020-11-23,99069,2,send_money,0.0,False,0.0,0.0,0.0,0
2020-11-23,97635,0,transport,0.0,False,1.0,0.0,0.0,0
2020-11-23,97635,1,point,0.0,False,0.0,0.0,0.0,0
2020-11-23,97635,2,credits_consumer,0.0,False,0.0,0.0,0.0,0
2020-11-23,96129,0,credits_consumer,0.0,False,2.0,0.0,0.0,0
2020-11-23,96129,1,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,96129,2,prepaid,0.0,False,2.0,0.0,1.0,0
2020-11-23,23454,0,cellphone_recharge,0.0,True,1.0,0.0,3.0,0
2020-11-23,23454,1,prepaid,0.0,False,2.0,0.0,2.0,0
2020-11-23,18181,0,point,0.0,False,1.0,0.0,0.0,0
2020-11-23,18181,1,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,42910,0,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,80896,0,transport,0.0,False,0.0,0.0,2.0,0
2020-11-23,80896,1,point,0.0,False,0.0,0.0,0.0,0
2020-11-23,80896,2,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,80896,3,link_cobro,0.0,False,0.0,0.0,1.0,0
2020-11-23,49453,0,point,0.0,False,0.0,0.0,0.0,0
2020-11-23,49453,1,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,93343,0,credits_consumer,0.0,False,1.0,0.0,1.0,0
2020-11-23,93343,1,link_cobro,0.0,False,1.0,0.0,0.0,0
2020-11-23,93343,2,prepaid,0.0,False,0.0,0.0,1.0,0
2020-11-23,15611,0,transport,0.0,False,0.0,0.0,1.0,0
2020-11-23,15611,1,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,32550,0,credits_consumer,0.0,False,1.0,0.0,0.0,0
2020-11-23,32550,1,point,0.0,False,1.0,0.0,3.0,0
2020-11-23,32550,2,link_cobro,0.0,False,0.0,0.0,0.0,0
2020-11-23,32550,3,transport,0.0,False,0.0,0.0,2.0,0
2020-11-23,75374,0,point,0.0,False,0.0,0.0,1.0,0
2020-11-23,99139,0,prepaid,0.0,False,1.0,0.0,0.0,0
2020-11-23,99139,1,credits_consumer,0.0,False,1.0,0.0,2.0,0
2020-11-23,99139,2,send_money,0.0,False,2.0,0.0,1.0,0
2020-11-23,99139,3,transport,0.0,False,2.0,0.0,1.0,0
2020-11-23,36611,0,point,0.0,False,1.0,0.0,1.0,0
2020-11-23,81846,0,transport,0.0,False,0.0,0.0,0.0,0
2020-11-23,81846,1,prepaid,0.0,False,0.0,0.0,1.0,0
2020-11-23,81846,2,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,81846,3,point,0.0,False,0.0,0.0,0.0,0
2020-11-23,75451,0,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,75451,1,prepaid,0.0,False,1.0,0.0,0.0,0
2020-11-23,75451,2,credits_consumer,0.0,False,0.0,0.0,0.0,0
2020-11-23,95086,0,point,0.0,True,1.0,0.0,0.0,0
2020-11-23,95086,1,link_cobro,0.0,False,0.0,0.0,0.0,0
2020-11-23,95086,2,cellphone_recharge,0.0,False,1.0,0.0,0.0,0
2020-11-23,90709,0,transport,0.0,False,0.0,0.0,0.0,0
2020-11-23,90709,1,link_cobro,0.0,False,1.0,0.0,0.0,0
2020-11-23,90709,2,point,0.0,False,2.0,0.0,2.0,0
2020-11-23,8930,0,transport,0.0,False,0.0,0.0,1.0,0
2020-11-23,87354,0,transport,0.0,True,2.0,0.0,2.0,0
2020-11-23,87354,1,cellphone_recharge,1.0,True,0.0,0.0,0.0,0
2020-11-23,13884,0,cellphone_recharge,0.0,False,0.0,0.0,0.0,0
2020-11-23,7727,0,link_cobro,0.0,False,0.0,0.0,0.0,0
2020-11-23,7727,1,prepaid,0.0,False,0.0,0.0,1.0,0
2020-11-23,7642,0,point,0.0,True,1.0,0.0,0.0,0
2020-11-23,7642,1,cellphone_recharge,0.0,False,1.0,0.0,0.0,0
2020-11-23,7642,2,transport,0.0,False,2.0,0.0,1.0,0
2020-11-23,7642,3,prepaid,0.0,False,1.0,0.0,1.0,0
2020-11-23,71992,0,point,0.0,True,0.0,0.0,0.0,0
2020-11-23,71992,1,link_cobro,0.0,False,0.0,0.0,1.0,0
2020-11-23,23383,0,prepaid,0.0,False,0.0,0.0,1.0,0
2020-11-23,23383,1,transport,0.0,False,0.0,0.0,1.0,0
2020-11-23,23383,2,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,79180,0,cellphone_recharge,0.0,False,1.0,0.0,2.0,0
2020-11-23,79180,1,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,79180,2,transport,0.0,False,1.0,0.0,0.0,0
2020-11-23,49775,0,send_money,0.0,True,0.0,0.0,1.0,0
2020-11-23,49775,1,link_cobro,0.0,False,0.0,0.0,1.0,0
2020-11-23,53356,0,send_money,0.0,False,0.0,0.0,0.0,0
2020-11-23,53356,1,transport,0.0,False,1.0,0.0,1.0,0
2020-11-23,14284,0,point,0.0,False,1.0,0.0,0.0,0
2020-11-23,14284,1,transport,0.0,False,0.0,0.0,2.0,0
2020-11-23,52599,0,cellphone_recharge,0.0,False,1.0,0.0,0.0,0
2020-11-23,56697,0,send_money,0.0,False,0.0,0.0,1.0,0
2020-11-23,28071,0,transport,0.0,False,0.0,0.0,0.0,0
2020-11-23,29506,0,prepaid,0.0,False,1.0,0.0,2.0,0
2020-11-23,29506,1,send_money,0.0,False,0.0,0.0,1.0,0
2020-11-23,29506,2,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,20646,0,link_cobro,0.0,False,0.0,0.0,1.0,0
2020-11-23,20646,1,send_money,0.0,False,0.0,0.0,1.0,0
2020-11-23,15041,0,cellphone_recharge,0.0,False,0.0,0.0,2.0,0
2020-11-23,15041,1,transport,0.0,False,1.0,0.0,2.0,0
2020-11-23,11013,0,prepaid,0.0,False,2.0,0.0,0.0,0
2020-11-23,11013,1,transport,0.0,False,0.0,0.0,1.0,0
2020-11-23,59802,0,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,23453,0,link_cobro,0.0,False,0.0,0.0,1.0,0
2020-11-23,23453,1,cellphone_recharge,0.0,False,0.0,0.0,0.0,0
2020-11-23,23453,2,transport,2.0,True,0.0,0.0,0.0,0
2020-11-23,23453,3,credits_consumer,0.0,False,0.0,0.0,0.0,0
2020-11-23,42063,0,transport,0.0,False,1.0,0.0,1.0,0
2020-11-23,84993,0,send_money,0.0,False,0.0,0.0,1.0,0
2020-11-23,5431,0,cellphone_recharge,0.0,False,2.0,0.0,0.0,0
2020-11-23,5431,1,transport,0.0,False,2.0,1.0,0.0,0
2020-11-23,5431,2,link_cobro,0.0,False,2.0,0.0,1.0,0
2020-11-23,5431,3,credits_consumer,3.0,True,4.0,1.0,0.0,0
2020-11-23,30957,0,point,0.0,False,1.0,0.0,0.0,0
2020-11-23,30957,1,send_money,0.0,False,1.0,0.0,0.0,0
2020-11-23,30957,2,transport,0.0,False,0.0,0.0,1.0,0
2020-11-23,30957,3,credits_consumer,0.0,False,0.0,0.0,0.0,0
2020-11-23,59411,0,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,59411,1,cellphone_recharge,0.0,False,2.0,0.0,1.0,0
2020-11-23,59411,2,send_money,0.0,False,1.0,0.0,2.0,0
2020-11-23,59411,3,point,0.0,False,0.0,0.0,0.0,0
2020-11-23,73158,0,credits_consumer,0.0,False,1.0,0.0,0.0,0
2020-11-23,73158,1,transport,0.0,False,1.0,0.0,0.0,0
2020-11-23,73158,2,point,0.0,False,0.0,0.0,2.0,0
2020-11-23,73158,3,send_money,0.0,False,1.0,0.0,1.0,0
2020-11-23,3477,0,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,3477,1,credits_consumer,0.0,False,1.0,0.0,2.0,0
2020-11-23,3477,2,link_cobro,0.0,False,1.0,0.0,1.0,0
2020-11-23,3477,3,prepaid,0.0,False,1.0,0.0,0.0,0
2020-11-23,99037,0,link_cobro,0.0,False,1.0,0.0,0.0,0
2020-11-23,99037,1,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,11601,0,transport,0.0,False,1.0,0.0,1.0,0
2020-11-23,11601,1,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,11601,2,send_money,0.0,False,0.0,0.0,0.0,0
2020-11-23,90924,0,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,22744,0,cellphone_recharge,0.0,False,2.0,1.0,0.0,0
2020-11-23,22744,1,send_money,0.0,False,1.0,0.0,1.0,0
2020-11-23,22744,2,transport,0.0,False,2.0,0.0,0.0,0
2020-11-23,9061,0,point,0.0,False,2.0,0.0,0.0,0
2020-11-23,9061,1,link_cobro,0.0,False,0.0,0.0,0.0,0
2020-11-23,9061,2,prepaid,2.0,True,1.0,0.0,0.0,0
2020-11-23,9061,3,send_money,0.0,False,0.0,0.0,1.0,0
2020-11-23,65901,0,transport,0.0,False,1.0,0.0,0.0,0
2020-11-23,54760,0,cellphone_recharge,0.0,True,0.0,0.0,0.0,0
2020-11-23,54760,1,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,54760,2,transport,0.0,False,1.0,0.0,0.0,0
2020-11-23,61122,0,point,0.0,False,0.0,0.0,1.0,0
2020-11-23,61122,1,transport,0.0,False,1.0,0.0,1.0,0
2020-11-23,61122,2,link_cobro,0.0,False,0.0,0.0,0.0,0
2020-11-23,61122,3,credits_consumer,0.0,False,1.0,0.0,1.0,0
2020-11-23,1450,0,transport,0.0,False,0.0,0.0,0.0,0
2020-11-23,36649,0,point,0.0,False,2.0,1.0,2.0,0
2020-11-23,36649,1,link_cobro,0.0,False,1.0,0.0,1.0,0
2020-11-23,54476,0,prepaid,0.0,False,0.0,0.0,1.0,0
2020-11-23,92500,0,transport,0.0,True,0.0,0.0,2.0,0
2020-11-23,27232,0,cellphone_recharge,0.0,False,1.0,0.0,1.0,0
2020-11-23,27232,1,send_money,0.0,False,1.0,0.0,0.0,0
2020-11-23,27232,2,point,0.0,False,0.0,0.0,1.0,0
2020-11-23,27232,3,transport,0.0,False,0.0,0.0,0.0,0
2020-11-23,38002,0,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,38002,1,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,45328,0,credits_consumer,0.0,False,0.0,0.0,0.0,0
2020-11-23,45328,1,prepaid,0.0,False,0.0,0.0,1.0,0
2020-11-23,45328,2,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,91930,0,link_cobro,0.0,True,0.0,0.0,0.0,0
2020-11-23,91930,1,prepaid,0.0,False,1.0,0.0,0.0,0
2020-11-23,91930,2,credits_consumer,0.0,False,1.0,0.0,0.0,0
2020-11-23,91930,3,transport,0.0,False,0.0,0.0,0.0,0
2020-11-23,315,0,point,0.0,False,1.0,0.0,0.0,0
2020-11-23,315,1,send_money,0.0,False,0.0,0.0,0.0,0
2020-11-23,21205,0,prepaid,0.0,True,1.0,0.0,0.0,0
2020-11-23,76691,0,point,0.0,False,0.0,0.0,0.0,0
2020-11-23,8920,0,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,86593,0,credits_consumer,0.0,False,0.0,0.0,2.0,0
2020-11-23,86593,1,cellphone_recharge,0.0,False,0.0,0.0,2.0,0
2020-11-23,86593,2,point,0.0,False,1.0,0.0,0.0,0
2020-11-23,24213,0,credits_consumer,0.0,False,1.0,0.0,1.0,0
2020-11-23,24213,1,transport,1.0,True,1.0,0.0,1.0,0
2020-11-23,24213,2,point,2.0,True,0.0,0.0,1.0,0
2020-11-23,8968,0,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,8968,1,transport,0.0,False,0.0,0.0,1.0,0
2020-11-23,50849,0,cellphone_recharge,0.0,False,1.0,0.0,1.0,0
2020-11-23,50849,1,point,0.0,False,3.0,1.0,0.0,0
2020-11-23,50849,2,link_cobro,0.0,False,1.0,0.0,0.0,0
2020-11-23,50849,3,send_money,0.0,False,0.0,0.0,1.0,0
2020-11-23,25738,0,transport,0.0,False,0.0,0.0,2.0,0
2020-11-23,36124,0,cellphone_recharge,0.0,False,1.0,0.0,0.0,0
2020-11-23,36124,1,send_money,0.0,False,0.0,0.0,1.0,0
2020-11-23,34280,0,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,34280,1,send_money,0.0,False,0.0,0.0,2.0,0
2020-11-23,34280,2,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,63089,0,link_cobro,0.0,False,1.0,1.0,0.0,0
2020-11-23,63089,1,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,63089,2,prepaid,0.0,False,1.0,0.0,1.0,0
2020-11-23,63089,3,point,0.0,False,1.0,0.0,0.0,0
2020-11-23,23961,0,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,23961,1,transport,0.0,False,0.0,0.0,0.0,0
2020-11-23,23961,2,cellphone_recharge,0.0,False,0.0,0.0,0.0,0
2020-11-23,2914,0,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,2914,1,transport,0.0,False,1.0,1.0,0.0,0
2020-11-23,97641,0,transport,0.0,True,0.0,0.0,0.0,0
2020-11-23,97641,1,cellphone_recharge,0.0,False,0.0,0.0,0.0,0
2020-11-23,73955,0,link_cobro,0.0,True,0.0,0.0,0.0,0
2020-11-23,73955,1,send_money,0.0,False,0.0,0.0,0.0,0
2020-11-23,73955,2,prepaid,0.0,False,1.0,0.0,1.0,0
2020-11-23,76204,0,send_money,0.0,False,0.0,0.0,1.0,0
2020-11-23,76204,1,cellphone_recharge,0.0,False,0.0,0.0,1.0,0
2020-11-23,76204,2,transport,0.0,False,0.0,0.0,0.0,0
2020-11-23,25042,0,link_cobro,0.0,False,0.0,0.0,0.0,0
2020-11-23,25042,1,transport,0.0,False,2.0,0.0,1.0,0
2020-11-23,25042,2,point,0.0,False,1.0,0.0,0.0,0
2020-11-23,25042,3,cellphone_recharge,3.0,True,0.0,0.0,0.0,0
2020-11-23,60091,0,credits_consumer,0.0,False,0.0,0.0,2.0,0
2020-11-23,60091,1,send_money,0.0,False,0.0,0.0,2.0,0
2020-11-23,60091,2,point,0.0,False,0.0,0.0,0.0,0
2020-11-23,60091,3,link_cobro,3.0,True,0.0,0.0,1.0,0
2020-11-23,72672,0,transport,0.0,False,2.0,0.0,1.0,0
2020-11-23,72672,1,send_money,0.0,False,1.0,0.0,2.0,0
2020-11-23,72672,2,link_cobro,0.0,False,1.0,0.0,2.0,0
2020-11-23,72672,3,point,0.0,False,1.0,0.0,0.0,0
2020-11-23,34068,0,link_cobro,0.0,False,0.0,0.0,4.0,0
2020-11-23,34068,1,cellphone_recharge,0.0,False,0.0,0.0,0.0,0
2020-11-23,34068,2,send_money,0.0,False,1.0,0.0,0.0,0
2020-11-23,94721,0,send_money,0.0,False,1.0,0.0,2.0,0
2020-11-23,94721,1,link_cobro,0.0,False,0.0,0.0,0.0,0
2020-11-23,94721,2,prepaid,0.0,False,1.0,0.0,1.0,0
2020-11-23,94721,3,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,10973,0,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,88412,0,transport,0.0,False,0.0,0.0,2.0,0
2020-11-23,88412,1,link_cobro,0.0,False,0.0,0.0,1.0,0
2020-11-23,88412,2,point,0.0,False,1.0,0.0,1.0,0
2020-11-23,88412,3,credits_consumer,0.0,False,2.0,0.0,3.0,0
2020-11-23,84917,0,transport,0.0,False,1.0,0.0,1.0,0
2020-11-23,84917,1,cellphone_recharge,0.0,False,2.0,0.0,0.0,0
2020-11-23,84917,2,credits_consumer,0.0,False,0.0,0.0,0.0,0
2020-11-23,84917,3,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,77390,0,send_money,0.0,False,1.0,0.0,0.0,0
2020-11-23,77390,1,cellphone_recharge,0.0,False,3.0,1.0,1.0,0
2020-11-23,77390,2,credits_consumer,0.0,False,1.0,0.0,0.0,0
2020-11-23,77390,3,link_cobro,3.0,True,1.0,0.0,0.0,0
2020-11-23,99090,0,cellphone_recharge,0.0,False,1.0,0.0,1.0,0
2020-11-23,5146,0,transport,0.0,False,1.0,0.0,0.0,0
2020-11-23,5146,1,send_money,0.0,False,3.0,0.0,1.0,0
2020-11-23,38766,0,prepaid,0.0,False,1.0,1.0,0.0,0
2020-11-23,38766,1,send_money,0.0,False,2.0,0.0,1.0,0
2020-11-23,38766,2,cellphone_recharge,0.0,False,1.0,0.0,2.0,0
2020-11-23,38766,3,credits_consumer,0.0,False,2.0,0.0,0.0,0
2020-11-23,7815,0,prepaid,0.0,False,1.0,1.0,1.0,0
2020-11-23,7815,1,point,0.0,False,0.0,0.0,0.0,0
2020-11-23,41294,0,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,41294,1,send_money,0.0,False,1.0,0.0,1.0,0
2020-11-23,41294,2,credits_consumer,0.0,False,1.0,0.0,2.0,0
2020-11-23,20870,0,link_cobro,0.0,False,1.0,1.0,1.0,0
2020-11-23,20870,1,point,0.0,False,1.0,0.0,0.0,0
2020-11-23,20870,2,transport,0.0,False,2.0,0.0,2.0,0
2020-11-23,45407,0,send_money,0.0,False,0.0,0.0,0.0,0
2020-11-23,45407,1,prepaid,0.0,False,1.0,0.0,0.0,0
2020-11-23,45407,2,point,0.0,False,1.0,0.0,0.0,0
2020-11-23,98309,0,prepaid,0.0,False,1.0,0.0,1.0,0
2020-11-23,98309,1,link_cobro,0.0,False,1.0,0.0,0.0,0
2020-11-23,14169,0,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,14169,1,prepaid,0.0,False,1.0,1.0,0.0,0
2020-11-23,14169,2,transport,0.0,False,1.0,0.0,1.0,0
2020-11-23,41240,0,prepaid,0.0,False,0.0,0.0,1.0,0
2020-11-23,41240,1,transport,0.0,False,1.0,1.0,0.0,0
2020-11-23,54890,0,prepaid,0.0,True,0.0,0.0,0.0,0
2020-11-23,54890,1,point,0.0,False,0.0,0.0,2.0,0
2020-11-23,54890,2,link_cobro,0.0,False,1.0,0.0,2.0,0
2020-11-23,54890,3,transport,3.0,True,2.0,1.0,0.0,0
2020-11-23,82729,0,prepaid,0.0,False,0.0,0.0,2.0,0
2020-11-23,82729,1,send_money,0.0,False,0.0,0.0,0.0,0
2020-11-23,82729,2,link_cobro,0.0,False,1.0,0.0,1.0,0
2020-11-23,24607,0,transport,0.0,True,1.0,0.0,2.0,0
2020-11-23,24607,1,send_money,0.0,False,2.0,0.0,0.0,0
2020-11-23,24607,2,credits_consumer,0.0,False,3.0,1.0,1.0,0
2020-11-23,24607,3,point,0.0,False,3.0,1.0,0.0,0
2020-11-23,65837,0,credits_consumer,0.0,False,0.0,0.0,1.0,0
2020-11-23,65837,1,prepaid,0.0,False,0.0,0.0,2.0,0
2020-11-23,38194,0,link_cobro,0.0,True,0.0,0.0,1.0,0
2020-11-23,38194,1,prepaid,0.0,False,0.0,0.0,1.0,0
2020-11-23,4910,0,point,0.0,False,0.0,0.0,2.0,0
2020-11-23,4910,1,credits_consumer,0.0,False,0.0,0.0,0.0,0
2020-11-23,4910,2,prepaid,0.0,False,1.0,1.0,2.0,0
2020-11-23,4910,3,cellphone_recharge,3.0,True,1.0,0.0,0.0,0
2020-11-23,78616,0,point,0.0,False,1.0,0.0,2.0,0
2020-11-23,78616,1,cellphone_recharge,0.0,False,0.0,0.0,2.0,0
2020-11-23,99559,0,link_cobro,0.0,False,0.0,0.0,1.0,0
2020-11-23,99559,1,cellphone_recharge,0.0,False,1.0,0.0,1.0,0
2020-11-23,93228,0,credits_consumer,0.0,False,1.0,1.0,1.0,0
2020-11-23,43991,0,transport,0.0,False,1.0,0.0,0.0,0
2020-11-23,43991,1,credits_consumer,0.0,False,0.0,0.0,0.0,0
2020-11-23,43991,2,cellphone_recharge,0.0,False,0.0,0.0,0.0,0
2020-11-23,43991,3,send_money,0.0,False,1.0,0.0,0.0,0
2020-11-23,25532,0,cellphone_recharge,0.0,False,0.0,0.0,0.0,0
2020-11-23,25532,1,transport,0.0,False,1.0,0.0,1.0,0
2020-11-23,25532,2,prepaid,0.0,False,0.0,0.0,0.0,0
2020-11-23,25532,3,link_cobro,0.0,False,0.0,0.0,1.0,0
2020-11-23,22737,0,cellphone_recharge,0.0,False,0.0,0.0,0.0,0
2020-11-23,22737,1,send_money,0.0,False,0.0,0.0,1.0,0
2020-11-23,33143,0,prepaid,0.0,False,1.0,0.0,2.0,0
2020-11-23,33143,1,link_cobro,0.0,False,2.0,1.0,1.0,0
2020-11-23,30743,0,send_money,0.0,False,3.0,0.0,2.0,0
2020-11-23,30743,1,link_cobro,0.0,False,2.0,0.0,0.0,0
2020-11-23,30743,2,prepaid,0.0,False,1.0,1.0,0.0,0
2020-11-23,30743,3,transport,0.0,False,1.0,0.0,0.0,0
2020-11-23,65889,0,link_cobro,0.0,False,0.0,0.0,1.0,0
